2359	1	defaults.orders.status.bought	2026-07-23 13:12:00	2026-07-23 13:12:00
2359	3	defaults.orders.status.shipped	2026-07-23 13:12:00	2026-07-23 13:12:00
2359	4	defaults.orders.status.received	2026-07-23 13:12:00	2026-07-23 13:12:00
2359	5	defaults.orders.status.closed	2026-07-23 13:12:00	2026-07-23 13:12:00
2359	6	eDock Shipping	2026-07-23 13:12:00	2026-07-23 13:12:00
2359	13	Express	2026-07-23 13:12:00	2026-07-23 13:12:00
2359	14	Sospesi	2026-07-23 13:12:00	2026-07-23 13:12:00
2359	15	corr.indirizzi	2026-07-23 13:12:00	2026-07-23 13:12:00
