2359	1626659	124	ASIN	B00OZLNQA6	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1527905	126	ASIN	B0056C8WAM	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8392313	127	EAN13	4210201242031	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8392342	128	EAN13	4210201269496	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1527903	128	ASIN	B0056C8UYK	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	82073	129	ASIN	B01LZBTCHN	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1619144	129	ASIN	B01LZBTCHN	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1619732	130	ASIN	B0742FST4K	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1528044	131	ASIN	B074C9Q9X5	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1616313	132	ASIN	B074C55Z4Z	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80385	133	ASIN	B005T1OIKI	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1528621	133	ASIN	B005T1OIKI	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	79826	134	ASIN	B0056C8V6W	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1621745	135	ASIN	B0742D65MX	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1631839	135	ASIN	B0742D65MX	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80778	138	ASIN	B00J7KNLGE	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	81641	139	ASIN	B01EQ9Z7Z8	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1613146	139	ASIN	B01EQ9Z7Z8	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1622413	139	ASIN	B01EQ9Z7Z8	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6641349	139	ASIN	B08W8NQWCV	4	Belgium	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8393503	142	EAN13	8004399921412	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	82268	142	ASIN	B00KW19FGM	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1610706	142	ASIN	B00KW19FGM	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1619421	142	ASIN	B00KW19FGM	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1629849	143	ASIN	B00VBIPXCA	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8428072	144	EAN13	4251901985552	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	82075	144	ASIN	B01LZBYAXB	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1619146	144	ASIN	B01LZBYAXB	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6605183	145	EAN13	3616360118810	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80044	145	ASIN	B074C3BR4V	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1528069	145	ASIN	B074C3BR4V	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1528064	146	ASIN	B074C79BCF	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1616320	147	ASIN	B074C7XXHJ	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1619687	148	ASIN	B074FX1RR8	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1630310	148	ASIN	B074FX1RR8	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1616347	150	ASIN	B074C3TPJH	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1626782	150	ASIN	B074C3TPJH	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1615659	151	ASIN	B0742D9M44	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1614164	153	ASIN	B002JUOLCC	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	77906	155	ASIN	B00LXT3KAO	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1610704	155	ASIN	B00LXT3KAO	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1619419	155	ASIN	B00LXT3KAO	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1630099	155	ASIN	B00LXT3KAO	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8393501	156	EAN13	8004399921368	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1526124	157	ASIN	B01FO58USE	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1616327	159	ASIN	B074C5J95X	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1626757	159	ASIN	B074C5J95X	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	82736	160	ASIN	B01H7BSF2O	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	82343	161	ASIN	B071LT9G3L	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1630508	161	ASIN	B071LT9G3L	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1617951	163	ASIN	B009CACC8C	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6604549	164	EAN13	3221613015909	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1611465	165	ASIN	B00NAWTZVU	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1630737	165	ASIN	B00NAWTZVU	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8394646	166	EAN13	3000659863961	31	IT	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1611113	166	ASIN	B00KQNPXIA	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1619887	166	ASIN	B00KQNPXIA	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1631798	167	ASIN	5011423929125	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1630115	169	ASIN	B00IYL2PFU	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80830	173	ASIN	B01JZ80B3S	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1627884	174	ASIN	B0742DLGWZ	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1611542	176	ASIN	B00I3YGFFE	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	78195	183	ASIN	B074FXFM28	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1614182	184	ASIN	B08BY32RVB	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1615779	185	ASIN	B0742D9F8B	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1626037	185	ASIN	B0742D9F8B	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1540612	186	ASIN	B0742J62KS	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80630	188	ASIN	B0742DYXG6	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1621645	188	ASIN	B0742DYXG6	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1526324	189	ASIN	B01EOTHKW8	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
