2359	839435	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839396	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839387	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839360	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839337	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839328	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839203	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839192	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839153	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839135	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839133	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839119	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839110	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839108	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839085	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839067	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839008	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838967	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838928	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838919	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838910	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838869	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838842	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838835	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838808	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838799	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838751	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838733	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838701	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838615	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838610	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838515	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838501	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838490	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833753	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833739	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833696	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833612	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833485	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833476	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833426	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833410	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833251	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833228	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833178	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833037	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	833019	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832919	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832751	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832901	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832351	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832331	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832310	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832249	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832208	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832117	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832058	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	832006	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	831983	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	831874	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	831865	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	831808	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	831781	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	831708	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843686	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843367	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843366	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843350	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843319	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843269	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843252	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843216	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843215	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843169	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843099	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
